book_id,work_id,title,language_code_clean,language_group,text_word_count,clean_description,true_genres,predicted_genres,missed_genres,extra_genres,label_error_count,true_label_count,predicted_label_count,description_length_band,label_cardinality_band
18103272,18385042,Яж и тичай,bul,Non-English,263.0,"Pochti dvaiset godini Skot Iurek e sred vodeshchite imena v zhestokiia sviat na biaganeto na svr'khd'lgi razstoianiia. Prez 1999 g. nikomu neizvestniiat Iurek stava pr'v na ,,Zapadnite shchati"" - s'stezanie na 160 km v Siera Nevada, Kaliforniia. I go pecheli sedem p'ti podred, pri tova s rekordni rezultati. Osven tova toi pobezhdava dva p'ti v s'stezanieto ,,Baduot'r"" na 217 km, a neotdavna postavi natsionalen rekord, kato probiaga shest i polovina maratonski d'lzhini za 24 chasa. Skot Iurek e edin ot elitnite begachi, koito otivat v Meksiko, za da se s'stezavat s indiantsite taraumara - tova s'bitie e opisano v bestsel'ra ,,Rodeni da tichat"". Postizheniiata mu sa naistina izkliuchitelni, no oshche po-vpechatliavashchoto e, che dokato pokoriava sportnite v'rkhove, toi se khrani samo s rastitelna khrana. V ,,Iazh i tichai"" Skot Iurek govori za zhivota i karierata si na eliten sportist i vegan i vd'khnoviava vsichki begachi - ot nachinaeshchi do zvezdi. Detstvoto v Sredniia zapad, lov't i ribolov't, gotveneto na meso i kartofi za semeistvoto, p'rvite opiti v biaganeto (Skot mrazel da ticha) i bavnoto preminavane k'm biagane na svr'khd'lgi razstoianiia i veganstvo, s'stezaniiata po tsial sviat, rekordite - razkaz't na Skot razkriva kak stava kaliavaneto na zheliaznata volia i razbiva stereotipite otnosno khranata, koiato osiguriava optimalni postizheniia na sportistite. ,,Iazh i tichai"" e p'lna s neveroiatni, ekstremni istorii za izdr'zhlivostta i s'stezatelniia dukh, izumitelni nauchni fakti i dost'pni praktichni s'veti, v tova chislo i liubimite veganski retsepti na Skot. Tazi kniga shche motivira vsichki ni da ,,izv'rvim p'tia"", nezavisimo dali tova oznachava da zapochnem da tichame, da otkriem novi kulinarni khorizonti, ili prosto da izsledvame granitsite na sobstvenite si v'zmozhnosti.","history, historical fiction, biography | non-fiction | comics, graphic","fiction | history, historical fiction, biography | non-fiction | fantasy, paranormal | young-adult","comics, graphic","fiction | fantasy, paranormal | young-adult",4,3,5,251+,3
15744840,16227953,"Alice in Zombieland (White Rabbit Chronicles, #1)",en-gb,English,187.0,"She won't rest until she's sent every walking corpse back to its grave. Forever. Had anyone told Alice Bell that her entire life would change course between one heartbeat and the next, she would have laughed. From blissful to tragic, innocent to ruined? Please. But that's all it took. One heartbeat. A blink, a breath, a second, and everything she knew and loved was gone. Her father was right. The monsters are real.... To avenge her family, Ali must learn to fight the undead. To survive, she must learn to trust the baddest of the bad boys, Cole Holland. But Cole has secrets of his own, and if Ali isn't careful, those secrets might just prove to be more dangerous than the zombies.... I wish I could go back and do a thousand things differently. I'd tell my sister no. I'd never beg my mother to talk to my dad. I'd zip my lips and swallow those hateful words. Or, barring all of that, I'd hug my sister, my mom and my dad one last time. I'd tell them I love them. I wish... Yeah, I wish.","fiction | romance | fantasy, paranormal | mystery, thriller, crime | young-adult","fiction | romance | fantasy, paranormal | mystery, thriller, crime | young-adult",,,0,5,5,151–250,4+
19184156,9404417,A Man In Love: My Struggle Book 2 (My Struggle 2),unknown,Unknown,184.0,"'It's unbelievable. I just read 200 pages of it and I need the next volume like crack. It's completely blown my mind' Zadie Smith via Twitter on My Struggle Book 1 This is a book about leaving your wife and everything you know. It is about fresh starts, about love, about friendship. It is also about the earth-shattering experience of becoming a father, the mundane struggles of family life, ridiculously unsuccessful holidays, humiliating antenatal music classes, fights with quarrelsome neighbours, the emotional strains of childrens' birthday parties and pushing a pram around Stockholm when all you really want to do is write. This is a book about one man's life but, somehow, about everyone else's too. A Man in Love, the second book of six in the My Strugglecycle, sees Knausgaard write of tempestuous relationships, the trials of parenthood and an urge to create great art. His singular insight and exhilarating honesty must be read to be believed. Another international sensation from the publishers of HHhH, 1Q84 and Coetzee's Summertime. Fans include Zadie Smith, Jonathan Lethem, Hari Kunzru, Jeffrey Eugenides, James Wood and Rachel Cusk.","fiction | history, historical fiction, biography | non-fiction","history, historical fiction, biography | non-fiction | comics, graphic",fiction,"comics, graphic",2,3,3,151–250,3
13547843,18244689,ヴァンパイア騎士 15,jpn,Non-English,63.0,"Yao Zhu Yi Xi Xie Gui toshitehantaXie Hui Ben Bu heLian Xing saretaYou Ji . Shu woSi inagaramo, Jiu Lan Jia Dai Xing Dang Zhu noZe Ren woFu i, Xie Ding toZhi Xu woWei Chi surutameDong kiChu su. sonnaYou Ji niJin dukuGeng noSi Huo ha...!? soshite, Zai Hui shitaYou Ji toLing , Er Ren noXiong noAo niaruXiang itoha--!? Xin Zhan Kai niMu gaLi senaiDi 15Juan !!","fiction | romance | fantasy, paranormal | mystery, thriller, crime | young-adult | comics, graphic","fiction | fantasy, paranormal | mystery, thriller, crime | young-adult | children | comics, graphic",romance,children,2,6,6,20–75,4+
17911486,2815431,Summer Campaign,en-gb,English,65.0,"Miss Onyx Hamilton is about to make what everyone agrees is a perfect marriage--until handsome Major Jack Beresford comes galloping into her life. But with his fortune and connections, Onyx knows he'd never ask for her hand, would he? New and longtime fans alike will relish this delightful romance from Carla Kelly. Charming, sweet, and full of fun, it's simply impossible to put down.","fiction | history, historical fiction, biography | romance","fiction | history, historical fiction, biography | romance | mystery, thriller, crime",,"mystery, thriller, crime",1,3,4,20–75,3
8473011,13337724,The Body Book For Boys,unknown,Unknown,73.0,"The essential guide to growing up for boys! A must-have book for boys looking for straightforward advice about their changing bodies and growing up. There are answers to questions about everything from shaving, vocal changes, bad breath, smelly feet, braces, and acne, to school, sports, girls, friends, family, and more. The Body Book For Boys is complete with tips, quizzes, Q&As, and all of the essential info boys need to know.",non-fiction | young-adult | children,"history, historical fiction, biography | non-fiction",young-adult | children,"history, historical fiction, biography",3,3,2,20–75,3
7969157,13488705,Pandas,eng,English,65.0,"The whole world loves panda bears. Everyone loves to watch them play, climb, cuddle, and chew. But careful, they can scratch too--just look at that tree! Pandas live in wild places very faraway, and they are theSTAR ATTRACTIONS of every zoo that keeps them safe and well, all over the world. National Geographic supports K-12 educators with ELA Common Core Resources. Visit more information.","non-fiction | children | comics, graphic","fiction | non-fiction | fantasy, paranormal | young-adult | children | comics, graphic",,"fiction | fantasy, paranormal | young-adult",3,3,6,20–75,3
25658155,41133854,Un'estate contro,ita,Non-English,204.0,"Sono passati due mesi da quando Echo e Noah hanno deciso di lasciarsi tutto alle spalle e partire per un viaggio. Un viaggio pieno di sogni e di speranze, lungo un'estate. Prima di partire Echo si era prefissata due obiettivi. Primo: dimostrare a tutti di avere un vero, inconfondibile talento per l'arte. Secondo: esplorare sotto ogni aspetto la relazione con Noah. Ma entrambi i propositi si sono presto rivelati piu difficili del previsto. E ora, a una settimana dalla fine della vacanza, Echo non si sente affatto cambiata: e ancora la stessa ragazza insicura e tormentata di sempre. Anche Noah aveva un sogno da realizzare durante l'estate: diventare l'uomo perfetto per Echo. Per riuscirci era pronto a tutto, anche a mettere fine alla fama di cattivo ragazzo. Ma l'incontro con Mia, una sua ex convinta che la storia con Echo sia solo una parentesi momentanea, mette a dura prova tutte le sue buone intenzioni... L'amore e la fiducia basteranno ai due ragazzi per superare le nuove prove che li aspettano? L'attesissimo seguito di Oltre i limiti. Una storia romanticissima in cui il protagonista assoluto e l'amore, l'unico sentimento capace di curare le anime ferite, di unirle e di indicare loro la strada da seguire.",fiction | romance | young-adult,"fiction | history, historical fiction, biography | romance",young-adult,"history, historical fiction, biography",2,3,3,151–250,3
254232,246369,Living Abroad in Japan,unknown,Unknown,187.0,"Imagine yourself living in Japan. You head home past vendors selling ramen to a traditional wood house, open your sliding door, and take off your shoes before stepping onto your tatami mats. You know the locals and speak Japanese with ease. You show visiting friends around with the confidence of one who belongs. Author Ruth Kanagy shows you how to make your dream take shape. She left her life as a Japanese teacher in America to live in Japan. While some give up--daunted by the financial, bureaucratic, and decision-making issues that accompany a move so extraordinary--you'll be led step-by-step through the information you need on visas, money, jobs, housing, safety, language, culture, and history. Ruth has done the research and made the mistakes--so you don't have to. There's a place that matches your budget, needs, and dreams: perhaps it's an apartment in the urban mecca of Tokyo, a seaside abode in the Hokkaido prefecture, or a home in the slow paced and traditional island of Shikoku. You can make it happen. With Living Abroad in Japan, it's easier than you think.",non-fiction,"fiction | history, historical fiction, biography | romance | non-fiction | comics, graphic",,"fiction | history, historical fiction, biography | romance | comics, graphic",4,1,5,151–250,1
24998804,44668881,Joseph Cornell: Wanderlust,eng,English,129.0,"Joseph Cornell (1903-1972) was one of the 20th century's leading exponents of collage and assemblage. A connoisseur of an astonishing array of subjects, Cornell's captivation with bygone imagery encompassed astronomical charts and geographical maps, Italian and Spanish Old Master paintings, historical ballet, early film, literature, poetry, and ornithology. Most iconic among his works are his box constructions--microcosmic curiosity cabinets--filled with once-precious fragments that he collected in thrift shops in his native New York. Joseph Cornell: Wanderlustis a landmark publication examining this remarkable work. It brings together some of Cornell's most compelling assemblages and box constructions (including Medici slot machines, soap-bubble sets, and animal habitats). The contributors raise questions about Cornell's artistic processes while drawing parallels with historical modes of inquiry such as connoisseurship, exploration, and classification.",non-fiction,"history, historical fiction, biography | non-fiction | comics, graphic",,"history, historical fiction, biography | comics, graphic",2,1,3,76–150,1
2340065,2346756,The Gabriel Club,unknown,Unknown,45.0,"""Set in 1970s Budapest, this novel tells the story of a group of artists who form an underground collective dedicated to opposing the repressive Communist regime. The club disbands when the founder mysteriously disappears, but are reunited 17 years later when the police make a discovery.""","fiction | mystery, thriller, crime","fiction | fantasy, paranormal | mystery, thriller, crime | young-adult",,"fantasy, paranormal | young-adult",2,2,4,20–75,2
32188179,2809709,Sense and Sensibility,eng,English,146.0,"Sense and Sensibility is a novel by the famous British writer Jane Austen. It was her first published work when it appeared in 1811 under the pseudonym ""A Lady"". The story focuses on two sisters with their different approaches to life: calm and reasonable Elinor embodies the qualities of ""sense"", and romantic, passionate Marianne represents the qualities of ""sensibility"". Each sister goes through the events of the novel in her own way: Elinor with reason and restraint, Marianne surrendering to the power of the senses. At the end, both of them find love and family happiness. The conventions of the British society of the 19th century, duty, honour, caring for relatives and romantic experiences are described by Jane Austen with her particular humour in a light, ironic style. The book also includes 40 illustrations by Hugh Thomson and an article by Richard Burton, ""The realism of Jane Austen"".","fiction | history, historical fiction, biography | romance","fiction | history, historical fiction, biography | non-fiction",romance,non-fiction,2,3,3,76–150,3
15751105,1359590,La tempesta,ita,Non-English,183.0,"Vero archetipo della cultura moderna, La tempesta, forse l'ultima opera scritta per intero da Shakespeare, e uno scrigno di significati. Grazie alla sua consuetudine con le pratiche di magia, Prospero, duca di Milano esiliato su un'isola deserta insieme alla candida figlia Miranda, riesce a vendicarsi dell'usurpatore, suo fratello Antonio, e del suo complice Alonso re di Napoli. Avversato dal subumano Caliban, servo diabolico e deforme, ma assecondato da Ariel, delicato spirito dell'aria, Prospero riprende infine il proprio ducato. Il matrimonio tra Miranda e Ferdinando, figlio di Alonso, stende un velo di riconciliazione sulla vicenda. Eterea come l'essenza di Ariel, profonda come la saggezza di Prospero, la commedia cela dietro la trama fiabesca una stupefacente ricchezza di spunti e motivi. Innumerevoli le interpretazioni critiche (d'impostazione filosofica, politica, religiosa, psicoanalitica, postcoloniale, neostoricistica, di gender...) che l'opera continua a suscitare. Ma forse La tempesta e ""solo"" la splendida favola della virtu, intesa come bellezza, integrita morale e generosita, che lotta contro la cattiveria e la volgarita. Nella recente versione cinematografica di Julie Taymor (2010) l'interpretazione di un Prospero al femminile e affidata al premio Oscar Helen Mirren. <>","fiction | history, historical fiction, biography | non-fiction | fantasy, paranormal | poetry","fiction | history, historical fiction, biography | romance | non-fiction","fantasy, paranormal | poetry",romance,3,5,4,151–250,4+
22450128,41879878,"Raising Hell (Ambassador, #2)",eng,English,243.0,"THE SECOND-QUICKEST way to get yourself killed when dealing with Coldi people of the planet Asto is to look a superior in the eye. The Coldi people possess an instinct that demands the formation of hierarchical networks in which every person has a prescribed place. These networks provide stability. They also place one person at the top. Ezhya Palayi is that person. After having been released by his previous employers, Cory Wilson not only depends on Ezhya Palayi for his income, but he has developed an unusually friendly relationship with this man whom people on Earth would call an absolute dictator, but whose reign is benign. The third-quickest way to get yourself killed when dealing with Coldi people is when the leader you depended on for support is suddenly no longer there, as when he goes missing because the system society relies on for interstellar travel goes down. In a highly-strung hierarchical society, it won't be long before someone else tries to claim the top spot, someone less benign, someone aggressive who is likely to destabilise peace between Asto and other worlds. But by far the quickest way to get yourself killed is, as a non-Coldi outsider, to visit Asto and try to interfere in their hierarchical system, to mess with instincts you don't feel yourself, and people who are much stronger than you. Oh, and did you know that the average daytime temperature is well over 50 degrees C?","fiction | fantasy, paranormal","fiction | fantasy, paranormal | mystery, thriller, crime",,"mystery, thriller, crime",1,2,3,151–250,2
22675978,42182498,"Devil's Moon (Border Nights, #2)",eng,English,148.0,"A Warrior's Promise The last place Sir David ""Devil""Ormiston expected his moonlight chase of a horse thief to end was in a lady's bedchamber. He is shocked to find that the raider he has pursued is no man, but a defiant beauty in disguise - and the woman he's vowed to protect at all costs. Face to face with a girl Dev thought he knew, the ever confident, marriage-resistant knight may learn that he is defenseless against the desirable woman she has become. A Lady's Secret Lady Robina Gledstanes will do anything to keep her family's land out of the hands of her greedy kinsmen - except willingly submit to the handsome, cocksure Devil Ormiston. Dev's help may be just as dangerous as the threats lurking outside her castle. But when enemies scheme to steal the castle's treasure, Robina must risk losing something even more precious - her heart.","fiction | history, historical fiction, biography | romance | mystery, thriller, crime","fiction | romance | fantasy, paranormal","history, historical fiction, biography | mystery, thriller, crime","fantasy, paranormal",3,4,3,76–150,4+
14288407,13348402,Das Glück trägt Cowboystiefel,ger,Non-English,154.0,"Mein Name ist Ree. Man nennt mich auch The Pioneer Woman. Vor vielen Jahren, nachdem ich einige Zeit dort gelebt und gearbeitet hatte, verliess ich das wirklich grossartige Los Angeles. Ich war auf der Flucht aus einer totgelaufenen Beziehung zu einem Surfer. Bevor ich weiter nach Chicago ziehen wollte, um dort ein neues Leben zu beginnen, plante ich einen Zwischenstopp bei meinen Eltern in Oklahoma ein. Dort, zu Hause, traf ich auf einen Cowboy in Wrangler Jeans, und es war um mich geschehen. Seine eisblauen Augen liessen mich selbst vergessen. Bevor ich wieder klar denken konnte, hatte ich meine Chicago-Plane uber den Haufen geworfen. Ich heiratete den Cowboy, brachte seine Kinder zur Welt und verscheuche seitdem die Kuhe von meiner Veranda auf seiner Ranch irgendwo im Hinterland des Wilden Westens. Vier Kinder und 13 Jahre spater weiss ich immer noch nicht, was ich hier eigentlich will. Ich weiss nur eines: Hier gehore ich hin.","fiction | history, historical fiction, biography | romance | non-fiction","fiction | fantasy, paranormal | mystery, thriller, crime | young-adult | comics, graphic","history, historical fiction, biography | romance | non-fiction","fantasy, paranormal | mystery, thriller, crime | young-adult | comics, graphic",7,4,5,151–250,4+
31344152,52020121,Kubrick's Game,eng,English,66.0,"Shawn Hagan, a college film student obsessed with legendary filmmaker Stanley Kubrick, discovers hidden clues in his movies which lead him on a harrowing quest toward a mysterious treasure that Kubrick left behind. Endangered by sinister groups on the same quest, Shawn has no choice but to claim the prize first because in the wrong hands ... ""It has the power to change the course of history.""","fiction | history, historical fiction, biography | mystery, thriller, crime | young-adult","fiction | fantasy, paranormal | comics, graphic","history, historical fiction, biography | mystery, thriller, crime | young-adult","fantasy, paranormal | comics, graphic",5,4,3,20–75,4+
1823237,1822923,"Dead To Me (Simon Canderous, #1)",en-us,English,150.0,"A new urban fantasy featuring a man working on the right side of law-with talents that come from left field. Psychometry-the power to touch an object and divine information about its history-has meant a life of petty crime for Simon Canderous, but now he's gone over to the good side. At New York's underfunded and (mostly) secret Department of Extraordinary Affairs, he's learning about red tape, office politics, and the basics of paranormal investigation. But it's not the paperwork that has him breathless. After Simon spills his coffee on (okay, through) the ghost of a beautiful woman- who doesn't know she's dead-he and his mentor plan to find her killers. But Simon's not prepared for the nefarious plot that unfolds before him, involving politically correct cultists, a large wooden fish, a homicidal bookcase, and the forces of Darkness, which kind of have a crush on him.","fiction | fantasy, paranormal | mystery, thriller, crime","fiction | romance | fantasy, paranormal | mystery, thriller, crime",,romance,1,3,4,76–150,3
313500,72820,The School and Society/The Child and the Curriculum,unknown,Unknown,274.0,"One of the most influential forces in the shaping of American education, the famed philosopher and psychologist John Dewey (1859-1952) believed in ""viewing the education of the child in the light of the principles of mental activity and processes of growth made know by modern psychology."" As the administrator of the University of Chicago's laboratory school -- which he established in 1896 and which was one of the first such schools in the United States -- Dewey came to the realization that learning was a process starting from uncertainty and growing from the impulse which must begin with experience, and the curriculum must be made to relate to the students' interests. The two books in this volume -- both short, but extremely influential -- grew out of Dewey's hands-on experience with the laboratory school and represent the earliest authoritative statement of his revolutionary emphasis on education as an experimental, child-centered process, In The School and Society, he declares that we must ""make each one of our schools an embryonic community life, active with types of occupations that reflect the life of the larger society and permeated with the spirit of art, history, and science."" In The Child and the Curriculum, he stresses the importance of the curriculum as a means of determining the environment of the child, and allowing the teacher to guide children in asserting themselves, exercising their capacities, and fulfilling the destinies of their own nature. Gathered in this single convenient volume, these thought-provoking contributions by one of America's greatest thinkers in the field of pedagogy will be immense interest to educators, psychologists, parents, and anyone interested in the psychology and philosophy of childhood education.","history, historical fiction, biography | non-fiction | children","history, historical fiction, biography | non-fiction",children,,1,3,2,251+,3
29867265,50236236,"Spirits, Beignets, and a Bayou Biker Gang (Pyper Rayne, #3)",eng,English,98.0,"Medium Pyper Rayne and her witch boyfriend Julius are on an impromptu getaway in southern Louisiana. The quaint bayou town has everything: a Victorian inn, a famous brew pub, the best beignets this side of the Mississippi. Oh and an infamous bayou biker gang. When a ghost rider suddenly appears with clues to an unsolved kidnapping, Pyper and Julius find themselves smack in the middle of a crime ring. Only not everyone is who they seem. They'll need to untangle the web of secrets and figure out who to trust before they risk everything... including their own lives.","romance | fantasy, paranormal | mystery, thriller, crime","fiction | fantasy, paranormal | mystery, thriller, crime | young-adult | comics, graphic",romance,"fiction | young-adult | comics, graphic",4,3,5,76–150,3
156871,151382,Christianity and Liberalism,eng,English,44.0,"Machen's classic defense of orthodox Christianity establishes the importance of scripural doctrine and contrasts the teachings of liberalism and orthodoxy on God and man, the Bbible, Christ, salvation, and the church. Though originally published nearly seventy years ago, the book maintains its relevance today.","history, historical fiction, biography | non-fiction","history, historical fiction, biography | non-fiction",,,0,2,2,20–75,2
768321,6767853,"Enchanted (Medieval, #3)",en-us,English,120.0,"Simon the loyal has vowed never to love, for love makes a warrior weak. His arranged marriage to a beautiful Norman heiress would be duty and no more. But more than duty stirs his blood when he first sees Ariane. She has known only coldness from men and a betrayal so deep it all but killed her soul. Wanting no man, trusting no man, speaking only through the sad songs she draws from her harp, Ariane comes to Simon an unwilling bride. They wed to bring peace to the disputed lands, but marriage alone is not enough. Simon must teach Ariane passion, she must teach him trust. And both must surrender to the sweet violence of love's enchantment. . .or die.","fiction | history, historical fiction, biography | romance | fantasy, paranormal","fiction | romance | fantasy, paranormal","history, historical fiction, biography",,1,4,3,76–150,4+
1033703,1020021,"Against the Empire (Star Wars: Last of the Jedi, #8)",unknown,Unknown,99.0,"The eighth book in the thrilling series from the New York Times best-selling author of Jedi Quest and Jedi Apprentice. As the Empire's power grows, rebels face a choice: Give in...or fight. Some form resistance on battleground planets. Some go undercover, trying to fight the Empire from within. And others watch and wait. For Ferus Olin, hatred of the Empire is personal. The things that have been closest to him have been destroyed. The Jedi Order he once belonged to has been decimated. And the future isn't looking much brighter...unless a true rebellion can be born.","fiction | fantasy, paranormal | young-adult | children","fiction | fantasy, paranormal",young-adult | children,,2,4,2,76–150,4+
18286466,16279157,Boy in a Band: A Morgan Mallory Story,unknown,Unknown,177.0,"Excerpt My heart was racing, my body melting into his. The sound of gulls squawking overhead, the children laughing in the distance, playing in the surf all faded away as I lost myself to him. The sound of the waves crashing in time with my emotions as we stood kissing, the water lapping at our feet, ignoring the outside world, aware only of each other. His hands moved to my hips, his fingers digging slightly into my skin as he held me against him. I pressed my pelvis forward, unable to deny the desire, and could feel his hardness. ""Whoa, kid,"" he said, pulling away slowly. I gradually opened my eyes and looked up into his face; his expression was sexy and raw. (Excerpt Boy in a Band) During a time sex, drugs, and rock and roll were abundant, Morgan Mallory falls hard for the leader of a rock band. What is it about the bad boy she seems to love? Boy in a Band, an erotic new adult/adult romance novel-not your predictable, Cinderella story.",romance | young-adult,fiction | romance,young-adult,fiction,2,2,2,151–250,2
10803222,12873035,"Pathfinder (Pathfinder, #1)",eng,English,152.0,"From the author of Ender's Game, the soon-to-be major motion picture! A powerful secret. A dangerous path. Rigg is well trained at keeping secrets. Only his father knows the truth about Rigg's strange talent for seeing the paths of people's pasts. But when his father dies, Rigg is stunned to learn just how many secrets Father had kept from him--secrets about Rigg's own past, his identity, and his destiny. And when Rigg discovers that he has the power not only to see the past, but also to change it, his future suddenly becomes anything but certain. Rigg's birthright sets him on a path that leaves him caught between two factions, one that wants him crowned and one that wants him dead. He will be forced to question everything he thinks he knows, choose who to trust, and push the limits of his talent...or forfeit control of his destiny.","fiction | fantasy, paranormal | mystery, thriller, crime | young-adult","fiction | fantasy, paranormal | mystery, thriller, crime | young-adult",,,0,4,4,151–250,4+
17263919,21903940,"Love All (Game. Set. Match. Heartbreak, #1)",en-us,English,166.0,"Seventeen-year-old Meg Flannigan isn't very self-confident, but what girl would be after her sophomore-year boyfriend dumped her by making out with another girl in front of her locker? Now a senior, Meg catches the eye of not one, but two guys at school. They show up at her tennis matches, vie over her attention, and both are gorgeous. Sounds good, right? Not if one of the guys is her boyfriend and the other one wants to be. Meg doesn't want to lose Ash. They've been together for almost five months, and she's falling in love with him. But Noah. Ah, Noah. He's so irresistible, and Meg isn't ready to send him away either. But if she strings both along, she might be the one left in the cold. This love triangle is sure to end in a broken heart. But will it be Meg's? Love All is book one in the Game, Set, Match, Heartbreak young adult novella series from Kelly Hashway.",fiction | romance | young-adult,fiction | romance | young-adult,,,0,3,3,151–250,3
12514971,17500909,Always Coca-Cola,unknown,Unknown,133.0,"?The narrator of Always Coca-Cola, Abeer Ward (fragrant rose, in Arabic), daughter of a conservative family, admits wryly that her name is also the name of her fathers flower shop. Abeers bedroom window is filled by a view of a Coca-Cola sign featuring the image of her sexually adventurous friend, Jana. From the novels opening paragraphWhen my mother was pregnant with me, she had only one craving. That craving was for Coca-Colafirst-time novelist Alexandra Chreiteh asks us to see, with wonder, humor, and dismay, how inextricably confused naming and desire, identity and branding are. The namesand the novels edgy, cynical humormight be recognizable across languages, but Chreitehs novel is first and foremost an exploration of a specific Lebanese milieu. Critics in Lebanon have called the novel an electric shock.",fiction,"fiction | non-fiction | mystery, thriller, crime | children",,"non-fiction | mystery, thriller, crime | children",3,1,4,76–150,1
6214893,1161931,The Story Girl,unknown,Unknown,115.0,"We sat still and counted the hundred. When Cecily finished she got up and went in search of Dan, resolved to soothe his wounded feelings. Felicity called after her to tell Dan there was a jam turnover she had put away in the pantry specially for him. Felix held out to Felicity a remarkably fine apple which he had been saving for his own consumption; and the Story Girl began a tale of an enchanted maiden in a castle by the sea; but we never heard the end of it. For, just as the evening star was looking whitely through the rosy window of the west, Cecily came flying through the orchard, wringing her hands.","fiction | history, historical fiction, biography | romance | young-adult | children","fiction | history, historical fiction, biography | romance | fantasy, paranormal | young-adult | children",,"fantasy, paranormal",1,5,6,76–150,4+
22285,2902758,Rant,en-us,English,69.0,"Buster ""Rant"" Casey just may be the most efficient serial killer of our time. A high school rebel, Rant Casey escapes from his small town home for the big city where he becomes the leader of an urban demolition derby called Party Crashing. Rant Casey will die a spectacular highway death, after which his friends gather the testimony needed to build an oral history of his short, violent life.","fiction | fantasy, paranormal | mystery, thriller, crime","fiction | mystery, thriller, crime","fantasy, paranormal",,1,3,2,20–75,3
32761975,53352154,Charm,unknown,Unknown,119.0,"A charm can protect, inflict or influence. Charm, the second collection by poet Christine McNair, considers the craftwork of conception from a variety of viewpoints--from pregnancy and motherhood, to how an orchid is pollinated, to overcoming abusive family relationships, to the manual artistry of carving a violin bow or marbling endpapers. Through these poems, McNair's poetic line evolves as if moving in a spellbound kaleidoscope, etched with omens, fairytales, intimacy's stickiness, and the mothering body. Praise for Conflict ""A knockout debut. Christine McNair is a one-woman fireworks spectacle."" --Grady Harp, Literary Aficionado ""Christine McNair is going to write poetry that will both entertain and illuminate us if Conflict is any indication."" --Michael Dennis, Today's Book of Poetry",poetry,"fiction | romance | comics, graphic | poetry",,"fiction | romance | comics, graphic",3,1,4,76–150,1
5072090,5138764,Why I Haven't Written,unknown,Unknown,78.0,"Why I Haven't Written takes Phil Hall back to Ontario roots in family immediate and extended, and on again into the larger world. In his beautifully-controlled poems, he catches much of a life in nodes of consequence-often painful for the poet, but not for the reader. The life may have seemed ill-fitting to the one who blundered or was buffeted through much of it, but in the long run it made him compassionate and observant.",poetry,non-fiction,poetry,non-fiction,2,1,1,76–150,1
853926,839424,The Unswept Room,unknown,Unknown,123.0,"From Sharon Olds--a stunning new collection of poems that project a fresh spirit, a startling energy of language and counterpoint, and a moving, elegiac tone shot through with humor. From poems that erupt out of history and childhood to those that embody the nurturing of a new generation of children and the transformative power of marital love, Sharon Olds takes risks, writing boldly of physical, emotional, and spiritual sensations that are seldom the stuff of poetry. These are poems that strike for the heart, as Sharon Olds captures our imagination with unexpected wordplay, sprung rhythms, and the disquieting revelations of ordinary life. Writing at the peak of her powers, this greatly admired poet gives us her finest collection. From the Hardcover edition.",romance | poetry,fiction | poetry,romance,fiction,2,2,2,76–150,2
448925,437576,Vincent Van Gogh,en-us,English,28.0,"This monograph follows Van Gogh between 1886 and 1890, from Holland to Paris, where his palette was brightened with impressionistic colour, to Arles and his still-mysterious friendship with Gauguin.","history, historical fiction, biography | non-fiction","fiction | history, historical fiction, biography | comics, graphic",non-fiction,"fiction | comics, graphic",3,2,3,20–75,2
